submarket,GEOID,STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,overlap_area_sqm,overlap_pct_of_bg,population,households,median_household_income,median_age,owner_occupied_units,occupied_housing_units,year
Pensacola Beaches,121130108132,12,113,010813,2,5750440.1577775655,0.9999999999999996,1590.0,595.0,74205.0,43.9,354.0,595.0,2018
Walton and Bay Beaches,120910233082,12,091,023308,2,5327702.763015054,0.9966337702799207,1448.0,594.0,106961.0,52.9,513.0,594.0,2018
Fort Walton,120910233051,12,091,023305,1,452898.1067832485,0.06494251694581504,2518.0,933.0,93338.0,38.8,837.0,933.0,2018
Walton and Bay Beaches,120910233051,12,091,023305,1,5994483.1429862045,0.8595682279614759,2518.0,933.0,93338.0,38.8,837.0,933.0,2018
Pace,121130107041,12,113,010704,1,3101539.2247423213,0.9999999999999997,3491.0,1224.0,70636.0,37.4,870.0,1224.0,2018
Milton,121130105033,12,113,010503,3,893107.5336552387,0.11057393548713175,1457.0,715.0,36597.0,45.0,417.0,715.0,2018
Pace,121130105033,12,113,010503,3,7043757.46100004,0.8720741385888687,1457.0,715.0,36597.0,45.0,417.0,715.0,2018
Milton,121130108082,12,113,010808,2,12650964.920057524,0.643213023928384,2437.0,862.0,47089.0,38.7,734.0,862.0,2018
Santa Rosa County,121130108082,12,113,010808,2,6901414.707426596,0.3508886358786536,2437.0,862.0,47089.0,38.7,734.0,862.0,2018
Pensacola Beaches,121130108142,12,113,010814,2,9110499.955791956,0.9999999999999998,2026.0,712.0,97931.0,40.3,643.0,712.0,2018
Milton,121130108081,12,113,010808,1,16661433.346142113,0.2186560954210534,3501.0,389.0,54229.0,35.6,329.0,389.0,2018
Okaloosa County,121130108081,12,113,010808,1,2838024.1168064685,0.03724477115502023,3501.0,389.0,54229.0,35.6,329.0,389.0,2018
Santa Rosa County,121130108081,12,113,010808,1,56502721.460047826,0.7415127017255146,3501.0,389.0,54229.0,35.6,329.0,389.0,2018
Egland AFB,121130108083,12,113,010808,3,1408730.3733702316,0.02010798052787732,3765.0,283.0,67688.0,40.3,214.0,283.0,2018
Milton,121130108083,12,113,010808,3,5428955.79962464,0.07749200242228958,3765.0,283.0,67688.0,40.3,214.0,283.0,2018
Okaloosa County,121130108083,12,113,010808,3,434889.520238092,0.006207539902617856,3765.0,283.0,67688.0,40.3,214.0,283.0,2018
Santa Rosa County,121130108083,12,113,010808,3,62487057.37179075,0.8919297522281084,3765.0,283.0,67688.0,40.3,214.0,283.0,2018
Milton,121130108092,12,113,010809,2,18245717.96064977,0.9999999999999992,1710.0,631.0,44596.0,44.3,519.0,631.0,2018
Egland AFB,121130108021,12,113,010802,1,283306522.99660915,0.8859651154472854,2704.0,957.0,65134.0,40.6,813.0,957.0,2018
Milton,121130108021,12,113,010802,1,14182675.99959633,0.044352512771067394,2704.0,957.0,65134.0,40.6,813.0,957.0,2018
Pensacola Beaches,121130108021,12,113,010802,1,8625961.861049823,0.02697538064155465,2704.0,957.0,65134.0,40.6,813.0,957.0,2018
Santa Rosa County,121130108021,12,113,010802,1,4423339.183706833,0.013832806139102665,2704.0,957.0,65134.0,40.6,813.0,957.0,2018
Pace,121130107082,12,113,010708,2,2093300.2866996236,0.9999999999999997,2232.0,807.0,63681.0,37.7,474.0,807.0,2018
Milton,121130105032,12,113,010503,2,4393561.041501624,0.7043633848180969,3277.0,1309.0,59504.0,39.2,1026.0,1309.0,2018
Pace,121130105032,12,113,010503,2,1640833.5804605205,0.26305383804599686,3277.0,1309.0,59504.0,39.2,1026.0,1309.0,2018
Pensacola Beaches,121130108141,12,113,010814,1,2371164.816735346,0.21708325229215805,1222.0,377.0,86458.0,40.8,341.0,377.0,2018
Pensacola Beaches,121130108144,12,113,010814,4,3325699.5723475893,0.9999999999999997,1701.0,728.0,85441.0,55.1,636.0,728.0,2018
Pace,121130105041,12,113,010504,1,10431367.951492159,1.0000000000000013,997.0,394.0,82500.0,37.1,336.0,394.0,2018
Santa Rosa County,121130101001,12,113,010100,1,370450007.5877983,0.9994190674136629,2173.0,827.0,53259.0,44.4,720.0,827.0,2018
Cantonment,121130107071,12,113,010707,1,854579.7435876097,0.018436946536622686,1632.0,574.0,92639.0,44.7,510.0,574.0,2018
Pace,121130107071,12,113,010707,1,44380605.05034462,0.9574798007042699,1632.0,574.0,92639.0,44.7,510.0,574.0,2018
Milton,121130105042,12,113,010504,2,1883999.620677054,1.0,4186.0,1583.0,69769.0,47.1,1325.0,1583.0,2018
Pensacola Beaches,121130108131,12,113,010813,1,3014859.2280294546,0.42955552244274336,1345.0,623.0,71813.0,51.2,553.0,623.0,2018
Pensacola Beaches,121130108143,12,113,010814,3,2136861.5552504403,0.8149249209106667,1411.0,574.0,37345.0,45.6,241.0,574.0,2018
Pace,121130107081,12,113,010708,1,4431640.879812289,1.0000000000000002,1540.0,547.0,85987.0,48.2,547.0,547.0,2018
Jackson County,120390204002,12,039,020400,2,212242.47132976798,0.005416775797091849,1701.0,277.0,50568.0,47.7,229.0,277.0,2018
Pensacola,120330031001,12,033,003100,1,1885960.2627766014,0.9999999999999996,2393.0,956.0,37587.0,39.1,414.0,956.0,2018
Panama City,120050018001,12,005,001800,1,2612019.9187003905,1.0000000000000007,1751.0,666.0,27380.0,36.3,340.0,666.0,2018
Panama City,120050020002,12,005,002000,2,2200512.6764983516,1.0,986.0,519.0,28944.0,42.9,164.0,519.0,2018
Pensacola Beaches,121130108122,12,113,010812,2,6860574.7222556295,1.0,2402.0,865.0,83711.0,38.1,590.0,865.0,2018
Milton,121130104002,12,113,010400,2,24034182.735438768,0.3364171880591424,1086.0,376.0,67308.0,43.8,271.0,376.0,2018
Santa Rosa County,121130104002,12,113,010400,2,47446359.45840863,0.6641278802089348,1086.0,376.0,67308.0,43.8,271.0,376.0,2018
North Escambia,121130102003,12,113,010200,3,72636.09448939611,0.00048576893480287045,840.0,380.0,50625.0,49.6,298.0,380.0,2018
Santa Rosa County,121130102003,12,113,010200,3,149400496.72744992,0.9991467832140661,840.0,380.0,50625.0,49.6,298.0,380.0,2018
Milton,121130104001,12,113,010400,1,1691901.3398466776,0.01206357642380836,1622.0,678.0,59034.0,44.9,594.0,678.0,2018
Santa Rosa County,121130104001,12,113,010400,1,138597491.79904568,0.9882263197554162,1622.0,678.0,59034.0,44.9,594.0,678.0,2018
Panama City,120050016003,12,005,001600,3,825474.1743429048,1.0000000000000007,696.0,304.0,23444.0,40.7,130.0,304.0,2018
Panama City,120050016004,12,005,001600,4,748949.7074496503,1.0,696.0,207.0,39764.0,56.0,198.0,207.0,2018
Panama City,120050017002,12,005,001700,2,1641208.2177118743,1.0000000000000002,1549.0,582.0,28571.0,30.1,243.0,582.0,2018
Panama City,120050019004,12,005,001900,4,947082.1151874624,1.0000000000000002,1150.0,443.0,60766.0,48.1,308.0,443.0,2018
Panama City,120050019001,12,005,001900,1,1291310.0902518095,1.0,541.0,308.0,56078.0,55.0,86.0,308.0,2018
Jackson County,120390204004,12,039,020400,4,12582196.43893358,0.13703309954150933,1456.0,668.0,27597.0,38.3,432.0,668.0,2018
Panama City,120050014024,12,005,001402,4,1399344.693198862,1.0000000000000002,1388.0,464.0,51471.0,39.5,442.0,464.0,2018
Bay County Submarket 2,120050005001,12,005,000500,1,115837654.59204459,0.7402753111093692,5496.0,1844.0,64472.0,33.7,1246.0,1844.0,2018
Panama City,120050005001,12,005,000500,1,747742.1897077351,0.004778541865897808,5496.0,1844.0,64472.0,33.7,1246.0,1844.0,2018
Walton and Bay Beaches,120050005001,12,005,000500,1,39863644.742194675,0.25475370782850953,5496.0,1844.0,64472.0,33.7,1246.0,1844.0,2018
Bay County Submarket 2,120050005002,12,005,000500,2,147745749.1242286,0.9928958863581928,1176.0,415.0,50987.0,48.9,339.0,415.0,2018
Panama City,120050005002,12,005,000500,2,1055275.595288236,0.00709176950096129,1176.0,415.0,50987.0,48.9,339.0,415.0,2018
Panama City,120050011002,12,005,001100,2,1383303.4167941336,1.0000000000000002,1403.0,507.0,32240.0,34.7,231.0,507.0,2018
Panama City,120050007001,12,005,000700,1,1967334.1593728277,0.010211331616228048,3374.0,810.0,64875.0,21.9,0.0,810.0,2018
Walton and Bay Beaches,120050007001,12,005,000700,1,186948682.02705768,0.9703460788804849,3374.0,810.0,64875.0,21.9,0.0,810.0,2018
Bay County Submarket 2,120050006001,12,005,000600,1,5581249.897760701,0.08819803914898681,1548.0,740.0,65804.0,56.5,510.0,740.0,2018
Gulf County,120050006001,12,005,000600,1,3918.218156678815,6.191787945486578e-05,1548.0,740.0,65804.0,56.5,510.0,740.0,2018
Walton and Bay Beaches,120050006001,12,005,000600,1,54252816.6664512,0.857333417414313,1548.0,740.0,65804.0,56.5,510.0,740.0,2018
Panama City,120050009001,12,005,000900,1,1370135.996811141,1.0000000000000002,2111.0,821.0,42560.0,41.8,408.0,821.0,2018
Panama City,120050020001,12,005,002000,1,3300249.945668017,0.9999999999999999,456.0,349.0,16488.0,64.2,65.0,349.0,2018
Panama City,120050022003,12,005,002200,3,1729928.1367430596,1.0000000000000002,1339.0,644.0,35395.0,57.4,461.0,644.0,2018
Panama City,120050025002,12,005,002500,2,4535457.917787324,0.8484825627057069,843.0,364.0,39531.0,46.8,217.0,364.0,2018
Walton and Bay Beaches,120050025002,12,005,002500,2,800628.0108973143,0.14977956333713258,843.0,364.0,39531.0,46.8,217.0,364.0,2018
Panama City,120050022001,12,005,002200,1,1447238.0404321346,1.0,1849.0,630.0,20740.0,25.0,123.0,630.0,2018
Panama City,120050009003,12,005,000900,3,1726436.1829204855,1.0000000000000022,1111.0,447.0,51552.0,40.2,267.0,447.0,2018
Panama City,120050015021,12,005,001502,1,1865187.573779096,1.0,1752.0,830.0,63198.0,46.5,357.0,830.0,2018
Panama City,120050017001,12,005,001700,1,1468686.158475083,0.9999999999999997,1305.0,509.0,41203.0,40.5,204.0,509.0,2018
Panama City,120050008032,12,005,000803,2,5803374.612892795,1.0000000000000009,1764.0,582.0,36102.0,23.0,254.0,582.0,2018
Panama City,120050010001,12,005,001000,1,1181091.990939648,0.9999999999999996,1260.0,394.0,39167.0,43.1,271.0,394.0,2018
Panama City,120050010002,12,005,001000,2,3635067.160457789,0.834781377744504,1072.0,365.0,20625.0,44.9,129.0,365.0,2018
Walton and Bay Beaches,120050010002,12,005,001000,2,709474.6723902386,0.16292855629610076,1072.0,365.0,20625.0,44.9,129.0,365.0,2018
Panama City,120050011001,12,005,001100,1,2585713.106706886,0.9999999999999997,2007.0,651.0,41760.0,34.9,332.0,651.0,2018
Panama City,120050011003,12,005,001100,3,1238283.0083469034,0.9999999999999994,1476.0,524.0,26955.0,38.1,287.0,524.0,2018
Pensacola,120330014013,12,033,001401,3,862958.7036131596,1.0000000000000016,4594.0,191.0,66964.0,20.6,88.0,191.0,2018
Panama City,120050013024,12,005,001302,4,2212674.3487678603,1.0,652.0,276.0,44844.0,43.0,190.0,276.0,2018
Panama City,120050014022,12,005,001402,2,5571375.241302139,1.0000000000000002,3403.0,1175.0,85885.0,44.4,1070.0,1175.0,2018
Panama City,120050014023,12,005,001402,3,1147978.3624828665,1.0,1195.0,439.0,72596.0,45.1,425.0,439.0,2018
Bay County Submarket 2,120050014021,12,005,001402,1,744261.6780653492,0.15937807275708732,1399.0,526.0,104706.0,40.7,446.0,526.0,2018
Panama City,120050014021,12,005,001402,1,3920582.299702838,0.8395633813048786,1399.0,526.0,104706.0,40.7,446.0,526.0,2018
Panama City,120050015023,12,005,001502,3,1936703.4451212569,1.0000000000000004,1120.0,549.0,,41.4,152.0,549.0,2018
Bay County Submarket 2,120130102002,12,013,010200,2,48957260.75441892,0.11991968062104559,744.0,307.0,37723.0,36.5,289.0,307.0,2018
Calhoun County,120130102002,12,013,010200,2,344377893.70955133,0.8435457047680149,744.0,307.0,37723.0,36.5,289.0,307.0,2018
Gulf County,120130102002,12,013,010200,2,14418993.846134713,0.03531899273488713,744.0,307.0,37723.0,36.5,289.0,307.0,2018
Bay County Submarket 2,120130102003,12,013,010200,3,11485062.837299863,0.15095832556248362,2363.0,888.0,32679.0,44.7,761.0,888.0,2018
Calhoun County,120130102003,12,013,010200,3,64543134.21879297,0.8483474236275297,2363.0,888.0,32679.0,44.7,761.0,888.0,2018
Calhoun County,120130101001,12,013,010100,1,100537153.02447292,0.6464928437457156,1353.0,508.0,46210.0,40.3,463.0,508.0,2018
Jackson County,120130101001,12,013,010100,1,54770359.96861391,0.3521946335646333,1353.0,508.0,46210.0,40.3,463.0,508.0,2018
Calhoun County,120130101002,12,013,010100,2,29760937.370679718,0.5122269370240687,894.0,345.0,34441.0,36.7,228.0,345.0,2018
Jackson County,120130101002,12,013,010100,2,28159184.674516164,0.48465855545036823,894.0,345.0,34441.0,36.7,228.0,345.0,2018
Bay County Submarket 2,120130102001,12,013,010200,1,39301975.33367588,0.1349342195079153,913.0,375.0,51012.0,49.7,321.0,375.0,2018
Calhoun County,120130102001,12,013,010200,1,251805115.24166134,0.8645144780832669,913.0,375.0,51012.0,49.7,321.0,375.0,2018
Pace,121130107072,12,113,010707,2,6235780.901840152,0.9999999999999992,2849.0,991.0,88917.0,42.4,836.0,991.0,2018
Pensacola Beaches,121130108121,12,113,010812,1,2822589.1198021937,0.808506556711721,2537.0,982.0,93947.0,44.5,925.0,982.0,2018
Milton,121130108093,12,113,010809,3,8752858.678014608,0.9999999999999991,1842.0,705.0,70650.0,51.0,531.0,705.0,2018
Pensacola Beaches,121139900000,12,113,990000,0,301492.20813603245,0.0016244173635912211,0.0,0.0,,,0.0,0.0,2018
Pace,121130107083,12,113,010708,3,2229463.8135952502,1.0000000000000002,2561.0,818.0,54722.0,27.4,651.0,818.0,2018
Defuniak Springs,121319501024,12,131,950102,4,3383976.350403109,0.02737445575501621,922.0,300.0,44583.0,37.5,257.0,300.0,2018
Walton County,121319501024,12,131,950102,4,120095997.1755413,0.9715087283765393,922.0,300.0,44583.0,37.5,257.0,300.0,2018
Holmes County,121319501021,12,131,950102,1,11589158.228420977,0.1471481224566891,521.0,249.0,36125.0,51.3,209.0,249.0,2018
Walton County,121319501021,12,131,950102,1,66988371.07119204,0.8505547025308793,521.0,249.0,36125.0,51.3,209.0,249.0,2018
Defuniak Springs,121319501022,12,131,950102,2,111119.9172887413,0.0009961952262977013,878.0,409.0,39299.0,57.4,319.0,409.0,2018
Holmes County,121319501022,12,131,950102,2,17639359.100699335,0.1581376746835287,878.0,409.0,39299.0,57.4,319.0,409.0,2018
Walton County,121319501022,12,131,950102,2,93532028.35475582,0.8385189840524622,878.0,409.0,39299.0,57.4,319.0,409.0,2018
Egland AFB,121319505022,12,131,950502,2,355865.1816470418,0.006887273651873378,2474.0,952.0,57000.0,43.7,745.0,952.0,2018
Freeport,121319505022,12,131,950502,2,31584367.595868025,0.611271329629147,2474.0,952.0,57000.0,43.7,745.0,952.0,2018
Fort Walton,120910210013,12,091,021001,3,2148747.7488365406,0.9999999999999998,1755.0,681.0,104514.0,51.8,601.0,681.0,2018
Pensacola,120330033081,12,033,003308,1,2684664.6869063512,1.0000000000000004,4005.0,1638.0,60408.0,41.7,1201.0,1638.0,2018
Pensacola,120330017002,12,033,001700,2,1782613.68525607,1.0,834.0,338.0,35556.0,35.0,185.0,338.0,2018
Pensacola,120330020002,12,033,002000,2,1745811.5674966201,1.0000000000000004,1254.0,503.0,32267.0,42.3,142.0,503.0,2018
Gulf County,120379703021,12,037,970302,1,18623840.985408165,0.1026958159282325,1360.0,463.0,49063.0,33.2,378.0,463.0,2018
Pensacola,120330021003,12,033,002100,3,1308691.0264416807,1.0,626.0,337.0,26767.0,41.5,145.0,337.0,2018
Fort Walton,120910233062,12,091,023306,2,2365924.992311124,0.7784849502222525,1797.0,802.0,69000.0,41.7,448.0,802.0,2018
Walton and Bay Beaches,120910233062,12,091,023306,2,361526.94214471773,0.11895697643593062,1797.0,802.0,69000.0,41.7,448.0,802.0,2018
Holmes County,120599603002,12,059,960300,2,78466851.37661317,0.9999999999999998,1926.0,743.0,26861.0,50.0,499.0,743.0,2018
Walton and Bay Beaches,120050027032,12,005,002703,2,4852843.020033902,0.9999999999999997,772.0,376.0,48529.0,60.8,265.0,376.0,2018
Walton and Bay Beaches,120050026062,12,005,002606,2,843335.0529574273,0.9999999999999998,849.0,434.0,45400.0,43.6,194.0,434.0,2018
Walton and Bay Beaches,120050026071,12,005,002607,1,26335559.790397152,0.8309109445430926,1312.0,585.0,39712.0,48.1,335.0,585.0,2018
Walton and Bay Beaches,120050026043,12,005,002604,3,1043146.1721794775,1.0000000000000002,2835.0,1007.0,41488.0,31.2,633.0,1007.0,2018
Panama City,120050026081,12,005,002608,1,323340.6080653254,0.02328928295561322,1232.0,499.0,54536.0,51.6,461.0,499.0,2018
Walton and Bay Beaches,120050026081,12,005,002608,1,13550018.904272452,0.9759684260003426,1232.0,499.0,54536.0,51.6,461.0,499.0,2018
Walton and Bay Beaches,120050026061,12,005,002606,1,1671871.2853047769,0.9999999999999997,757.0,360.0,73333.0,49.4,185.0,360.0,2018
Cantonment,120330032012,12,033,003201,2,105271.42246730697,0.019367641701335928,2974.0,1434.0,50019.0,51.1,804.0,1434.0,2018
Pensacola,120330032012,12,033,003201,2,5312302.147551518,0.9773475288126523,2974.0,1434.0,50019.0,51.1,804.0,1434.0,2018
Pensacola,120330033071,12,033,003307,1,2363411.8331889533,0.9999999999999996,2221.0,827.0,49583.0,34.5,513.0,827.0,2018
Pensacola,120330010021,12,033,001002,1,2641047.3214931935,0.29111054521936813,1192.0,567.0,36182.0,35.2,249.0,567.0,2018
Panama City,120050013011,12,005,001301,1,3054293.4457291076,1.0,1044.0,463.0,48375.0,50.1,319.0,463.0,2018
Panama City,120050013012,12,005,001301,2,8198654.024810602,0.9999999999999994,4576.0,1509.0,77635.0,32.3,1203.0,1509.0,2018
Panama City,120050008033,12,005,000803,3,2003609.239458052,0.9999999999999998,1410.0,617.0,28926.0,36.4,218.0,617.0,2018
Panama City,120050012001,12,005,001200,1,3897905.9167952337,1.0000000000000007,1857.0,638.0,35428.0,35.1,347.0,638.0,2018
Pensacola,120330010022,12,033,001002,2,1472201.3830965834,0.3167431606903958,541.0,277.0,60656.0,41.7,147.0,277.0,2018
Crestview,120910205001,12,091,020500,1,5342891.059748128,0.9999999999999997,929.0,410.0,57353.0,39.0,322.0,410.0,2018
Pensacola,120330031003,12,033,003100,3,1364849.1147999226,1.0000000000000004,738.0,369.0,45944.0,53.4,241.0,369.0,2018
Milton,121130108091,12,113,010809,1,7360129.707863745,0.9999999999999999,1437.0,477.0,51174.0,32.4,245.0,477.0,2018
Pensacola,120330010023,12,033,001002,3,529913.9757769704,0.9999999999999989,1363.0,664.0,58080.0,28.0,285.0,664.0,2018
Pensacola,120330032011,12,033,003201,1,1545187.6604818231,1.0000000000000004,1569.0,622.0,34947.0,45.1,327.0,622.0,2018
Panama City,120050024001,12,005,002400,1,996681.1181963858,1.0,1456.0,520.0,28629.0,30.7,183.0,520.0,2018
Panama City,120050024002,12,005,002400,2,1486879.022339857,0.999908224403565,1866.0,779.0,31779.0,31.2,316.0,779.0,2018
Walton and Bay Beaches,120050024002,12,005,002400,2,51.46189732525976,3.4607505792880475e-05,1866.0,779.0,31779.0,31.2,316.0,779.0,2018
Panama City,120050019002,12,005,001900,2,960711.6266878084,1.0000000000000002,1414.0,480.0,70349.0,41.3,370.0,480.0,2018
Panama City,120050019003,12,005,001900,3,2331422.753666705,0.7530970445803467,1581.0,692.0,76500.0,45.4,493.0,692.0,2018
Walton and Bay Beaches,120050019003,12,005,001900,3,756140.2609298141,0.24424870817566963,1581.0,692.0,76500.0,45.4,493.0,692.0,2018
Panama City,120050008061,12,005,000806,1,1146389.0613290716,0.9999999999999998,2063.0,732.0,40000.0,37.3,481.0,732.0,2018
Walton and Bay Beaches,120050026042,12,005,002604,2,2233847.3745065625,1.000000000000001,3840.0,1349.0,83597.0,45.1,1137.0,1349.0,2018
Panama City,120050013021,12,005,001302,1,3486859.3059739284,1.000000000000001,2872.0,1146.0,42176.0,36.4,688.0,1146.0,2018
Pensacola,120330009002,12,033,000900,2,1513837.7790250941,1.0000000000000002,848.0,341.0,67109.0,49.3,301.0,341.0,2018
Pensacola,120330009003,12,033,000900,3,724872.7666948817,1.0000000000000002,910.0,438.0,75938.0,46.6,309.0,438.0,2018
Pensacola,120330010012,12,033,001001,2,1517166.5794537123,1.0000000000000002,927.0,336.0,95958.0,57.1,325.0,336.0,2018
Fort Walton,120910218012,12,091,021801,2,1021230.0752293293,1.0,2367.0,980.0,63100.0,34.6,610.0,980.0,2018
Fort Walton,120910218011,12,091,021801,1,1897164.7259505372,1.0000000000000002,2643.0,1140.0,45833.0,30.9,475.0,1140.0,2018
Bay County Submarket 2,120459602001,12,045,960200,1,2013096.2061262785,0.04240949307119232,2101.0,817.0,55114.0,44.8,537.0,817.0,2018
Gulf County,120459602001,12,045,960200,1,37934961.61991129,0.7991682101827263,2101.0,817.0,55114.0,44.8,537.0,817.0,2018
Walton and Bay Beaches,120459602001,12,045,960200,1,6562901.015240393,0.13825931631371785,2101.0,817.0,55114.0,44.8,537.0,817.0,2018
Panama City,120050015022,12,005,001502,2,1620344.6817686073,0.9999999999999999,1477.0,537.0,49539.0,34.2,366.0,537.0,2018
